snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2781,4105860,Rising Sun,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4105860/Rising_Sun/,112,6,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2782,3125540,Blade of Wiz,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3125540/Blade_of_Wiz/,112,7,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2783,4181440,RadCity: A Post-Apocalyptic Adventure,Q4 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4181440/RadCity_A_PostApocalyptic_Adventure/,112,8,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2784,3897090,Temple Maker 64,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3897090/Temple_Maker_64/,112,9,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2785,2471330,Cathedral: Crow's Curse,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2471330/Cathedral_Crows_Curse/,112,10,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,"win,mac,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2786,744200,Altiros,"Mar 15, 2027",Free,https://store.steampowered.com/app/744200/Altiros/,112,11,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,"win,mac,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2787,3599920,ARTIUS: Pure Imagination,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3599920/ARTIUS_Pure_Imagination/,112,12,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,"win,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2788,1556070,Nihongo Quest,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1556070/Nihongo_Quest/,112,13,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,"win,mac,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2789,3259000,Crathos Deep,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3259000/Crathos_Deep/,112,14,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2790,3991970,30 Days in Garage,Coming soon,Free,https://store.steampowered.com/app/3991970/30_Days_in_Garage/,112,15,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2791,4181970,Full Stride,Q2 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4181970/Full_Stride/,112,16,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2792,2679790,Baron,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2679790/Baron/,112,17,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,"win,mac",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2793,3150160,Another Pint,Coming soon,Free,https://store.steampowered.com/app/3150160/Another_Pint/,112,18,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
