snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1816,1355060,Supermarket Manager,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1355060/Supermarket_Manager/,73,16,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1817,2433790,Tiny Tires,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2433790/Tiny_Tires/,73,17,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac,linux",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1818,2846530,BrokenLore: FOLLOW,"May 31, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/2846530/BrokenLore_FOLLOW/,73,18,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1819,2425200,HARUKA: Beyond the Stars,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2425200/HARUKA_Beyond_the_Stars/,73,19,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1820,3372500,1000: The All-Mother's Embrace,Coming soon,Free,https://store.steampowered.com/app/3372500/1000_The_AllMothers_Embrace/,73,20,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1821,4195140,PIX Football Manager,September 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4195140/PIX_Football_Manager/,73,21,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1822,2524410,It's Hot Pot Time!,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2524410/Its_Hot_Pot_Time/,73,22,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1823,2824880,SHRIMP GAME: OVERKRILL,Q3 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2824880/SHRIMP_GAME_OVERKRILL/,73,23,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1824,2491830,Zero Losses,Coming soon,Free,https://store.steampowered.com/app/2491830/Zero_Losses/,73,24,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1825,1335780,Flight Attendant Simulator,Coming soon,Free,https://store.steampowered.com/app/1335780/Flight_Attendant_Simulator/,73,25,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1826,4176140,End of Eden,2027,Free,https://store.steampowered.com/app/4176140/End_of_Eden/,74,1,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1827,2984150,Pirofauna,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2984150/Pirofauna/,74,2,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1828,2079920,NAME OF THE WILL,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2079920/NAME_OF_THE_WILL/,74,3,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac,linux",
