appid,source_url,discount_text,review_summary,image_url,platforms,tags_raw
2290870,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=65,,,,win,
1043850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3188510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,group_separator",
4206080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
2227100,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3850980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3715770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,linux",
2231460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3459050,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3284290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,linux",
1313210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3154550,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
4414860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
1735370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,mac,linux",
1776200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,mac,linux",
2152570,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
2007350,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,linux",
1334230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
355750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3695630,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
4203890,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3411900,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,linux",
1303090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
3139290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,"win,mac",
2611240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
1449820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=66,,,,win,
988960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
4259360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,"win,mac,linux",
3848900,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
2939790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
2864310,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
1473960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,"win,linux",
4491360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
1386720,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
3738130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
3736800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
3828610,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
4244770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
4195110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
4167640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
2014520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,"win,linux",
2352230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
3170130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
2895680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
2309440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
2562390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
3200290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
3694190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
4346690,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
1721590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
2640200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=67,,,,win,
3432860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
1040240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
2999040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
4702700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
2541930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
2493130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
2783370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
4594150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,"win,linux",
1865770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
1697770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
3855850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
2704090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
3718500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
4164900,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
1236170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
2117160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
2537980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
1444080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,"win,linux",
4521700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,"win,mac",
1761910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
1823300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,"win,mac",
1345450,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
4200110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
4064510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
4054220,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=68,,,,win,
3239830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,"win,mac,linux",
1858700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
4423580,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
3074980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
1883830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
2597200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
2578180,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
1425660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
2628450,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,"win,linux",
4218360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
2904640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
4167200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
1983910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
3892370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
2358630,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
4188680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,"win,mac",
2383240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
3938640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,"win,mac,linux",
1817030,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
2259590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
1502460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
3130880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
3891400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,"win,mac,linux",
3260240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,"win,mac",
4139200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=69,,,,win,
1689340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
1993210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
1852510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
2005910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,linux",
3917700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,mac",
3017770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
3914860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
2912550,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
1936310,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,mac,linux",
792380,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
3594530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,mac",
3333190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
3867160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
1898110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,mac,linux",
3789230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
3892510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
2946140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
2923140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
4193590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
2530250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
3045530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
1072910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,mac",
4736790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,win,
782260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,linux",
2287780,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=70,,,,"win,mac",
1478730,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
1724080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3966570,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3004280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
1368180,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3151140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3275210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
347460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,"win,mac,linux",
3866080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
1537440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3826670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
968710,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,"win,mac,linux",
3347910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,"win,mac",
1826380,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
2356810,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
2986590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
4042160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3857800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3898830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,"win,mac,linux",
2685100,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
2881620,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3601680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
2165530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3880400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
2871010,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=71,,,,win,
3607300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
1193170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2640920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
4656700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
3143530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
3523850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2431790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,"win,mac",
2586440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2963650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
3809080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
3873770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
4055780,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,"win,mac,linux",
1848610,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,"win,linux",
2327640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
993960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2561630,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
3002550,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2092510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,"win,mac",
2953540,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2659980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
3439410,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
1991250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2427530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,"win,linux",
1171340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2615420,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
2717620,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac,linux",
2584740,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
3380990,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac",
4327300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
1692120,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2437940,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
3168520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac",
3211220,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
3851600,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
1170670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
4333200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2984800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
3485580,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
1343010,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2175890,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
3072120,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
3950940,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac,linux",
1355060,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2433790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac,linux",
2846530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2425200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
3372500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
4195140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2524410,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2824880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
2491830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
1335780,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
4176140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
2984150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac",
2079920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac,linux",
3449370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
3030560,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
1889700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
1570220,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
884670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac",
4151070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
4246860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
2718320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
4133290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac,linux",
3825390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
1170580,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
2301940,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
1779060,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
2517080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
3720040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
4429870,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
3759220,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
3352150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
3428570,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
2211000,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,linux",
2750770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,mac,linux",
3508910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
1091870,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,mac,linux",
1466310,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
3322630,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
4034350,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
2742710,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,mac,linux",
907500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
3008590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
3514750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,mac",
748810,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
2714930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
3260040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
2069170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
2678670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
3800200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,linux",
2659600,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
1440340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
2770330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
3307770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
1264390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,mac",
2985880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,linux",
3053990,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,"win,mac",
3581760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
1781190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=75,,,,win,
3366370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
3251280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
3340830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,"win,mac,linux",
3551190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
4353330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
2614590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,"win,mac,linux",
2814880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
2402500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
2324410,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,"win,mac",
3335460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,"win,mac,linux",
1535520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
2454600,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
1123240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
3061390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
1562030,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
2860490,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
616780,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
2861730,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
3950440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,"win,linux",
4312850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
662340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,"win,mac,linux",
3676080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
3979330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,"win,mac,linux",
3150620,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
4165930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=76,,,,win,
4504970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,win,
3164260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,win,
1803500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,win,
1285720,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,win,
3002740,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,win,
3004390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,win,
2537430,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,"win,linux",
3219390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=77,,,,win,
